"event-id","visible","timestamp","location-long","location-lat","comments","gps:hdop","gps:satellite-count","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","MODIS Land Terra Surface Temp & Emissivity 1km 8d Land Surface Temperature Nighttime","NCEP NARR SFC Total Precipitation at Surface (Accumulated)","NCEP NARR FLX V Wind at 30 m above Ground","NCEP NARR SFC Pressure at Surface","NCEP NARR FLX Dew Point Temperature at 2 m above Ground","NCEP NARR SFC Evaporation at Surface (Accumulated)","MODIS Land Terra Surface Temp & Emissivity 1km 8d Land Surface Temperature Daytime","NCEP NARR FLX U Wind at 30 m above Ground","NCEP NARR FLX U Wind at 10 m above Ground","NCEP NARR FLX V Wind at 10 m above Ground"
"3959675114","true","2016-11-01 00:00:00.000","-98.7918402593065","28.21597585545862","","","","gps","","0","0","grcaMigration-Ryder","293.8883861642704","0.0","2.4417046288327233","100037.81916480615","291.8928592975506","0.24314457","301.456996666153","-2.927812813518117","-1.8497710781552867","1.5392254079903487"
"3959675112","true","2016-11-02 00:00:00.000","-98.11381544430797","27.021864350259612","","","","gps","","0","0","grcaMigration-Ryder","293.35712980694996","0.0","4.29080560821587","100959.15549149856","293.8979710123492","0.2085579","303.0795137773502","-5.469594198523027","-5.386366794250844","4.27789425092598"
"3959675138","true","2016-11-03 00:00:00.000","-97.47384219260985","27.43533389614933","","","","gps","","0","0","grcaMigration-Ryder","296.16250342735435","0.0078125","4.047667468453534","101721.67844325336","295.7014024056378","0.2554593","NaN","-5.174016412825612","-5.349756361784424","2.8342666113556443"
"3959675125","true","2016-11-04 00:00:00.000","-97.47861187677617","29.46534801994868","","","","gps","","0","0","grcaMigration-Ryder","289.71667599783757","6.296875","-0.474680158004668","100726.7109375","295.03356548636606","0.08581889","299.63503745797885","-2.4805456558758516","-1.5877289073330667","-0.3331111131323464"
"3959675127","true","2016-11-05 00:00:00.000","-96.35657012405221","31.300426244425914","","","","gps","","0","0","grcaMigration-Ryder","287.332643382904","0.390625","-2.0725972010946405","100749.42961694807","292.400764242734","0.25186217","300.47750105690614","-1.0809892991342092","-0.9840558130713164","-1.8654599917120445"
"3959675149","true","2016-11-06 00:00:00.000","-93.36627351177415","30.46960376099601","","","","gps","","0","0","grcaMigration-Ryder","287.22290768515677","0.0","-1.5208583425835513","101963.10005207542","286.8329554496466","0.381918","298.31207764111537","-2.212518287076577","-2.0933137642571342","-1.5097619777607987"
"3959675122","true","2016-11-07 00:00:00.000","-92.14359889187607","30.250908261018886","","","","gps","","0","0","grcaMigration-Ryder","285.9375754856217","2.455376E-4","2.3154883392682892","102026.184407733","292.8283847998203","0.26592243","299.9988324576842","-2.325494902069398","-1.9960706418121956","1.7333276705779614"
"3959675102","true","2016-11-08 00:00:00.000","-97.48403002574092","30.302238821560135","","","","gps","","0","0","grcaMigration-Ryder","288.0908710539471","0.0703125","0.0027036345202659795","99450.50901814149","291.7268409330716","0.33260095","299.0789034681759","-3.9743751916429058","-2.5872473076799647","-0.0014276663539760232"
"3959675065","true","2016-11-09 00:00:00.000","-81.18416415376988","23.013843852760118","","","","gps","","0","0","grcaMigration-Ryder","292.82886456555025","0.0","-1.8230716342815179","101379.89184411093","294.0320931258309","0.21098423","298.79266053366297","-5.748720474581145","-5.413391427690924","-1.5371006512764338"
"3959675110","true","2016-11-10 00:00:00.000","-81.48284637363821","30.521071407392398","","","","gps","","0","0","grcaMigration-Ryder","289.4624492664554","0.0","-0.6638226620631543","101785.08091722179","289.44996287746454","0.17488211","294.4019800389087","4.167388619634363","2.5244283793517694","0.28783012236221"
"3959675134","true","2016-11-11 00:00:00.000","-82.34168226571492","29.134284794730835","","","","gps","","0","0","grcaMigration-Ryder","283.9954657431312","0.0","-2.723353785435052","101785.984375","284.96800040409187","0.12628496","300.9399339950836","0.3304254303844998","0.3439655853479109","-2.630810420171215"
"3959675099","true","2016-11-12 00:00:00.000","-84.63451500121164","29.94649393324197","","","","gps","","0","0","grcaMigration-Ryder","283.8766211780912","0.0","-1.0591742841832428","101781.2169989078","284.8943117731345","0.90590894","293.57766742902874","3.361342984012626","2.7762181084442097","-1.9545546615145533"
"3959675095","true","2016-11-13 00:00:00.000","-97.56461904507876","25.92942109283112","","","","gps","","0","0","grcaMigration-Ryder","NaN","0.03125","-2.8613080743333033","102145.49232655873","289.4101824971725","0.12887675","302.0085303195038","2.284717433006887","1.304584869687905","-3.5012213778449217"
"3959675150","true","2016-11-14 00:00:00.000","-81.86155009688201","30.01727811013648","","","","gps","","0","0","grcaMigration-Ryder","283.0039077174298","0.0078125","-4.162905819710245","101464.88843722569","293.2845604440613","0.11471391","294.3972806212166","-0.4295183228028547","-0.3797442999647869","-3.554015066110626"
"3959675120","true","2016-11-15 00:00:00.000","-81.55118560554783","26.1447707234665","","","","gps","","0","0","grcaMigration-Ryder","287.65830074623466","0.0","-2.3087854692003296","101435.03125","292.6047893241677","0.39978576","299.23234969172165","-2.7167949721678135","-2.0003904616259804","-3.6013274653227842"
"3959675097","true","2016-11-16 00:00:00.000","-82.41750026742261","28.398102497005297","","","","gps","","0","0","grcaMigration-Ryder","283.6935018689882","0.0","-1.8449777830909326","101265.4296875","283.729451065373","0.17859209","297.2912777766303","1.4206959827139587","1.4055137414661394","-1.728964463176568"
"3959675113","true","2016-11-17 00:00:00.000","-97.1855535428405","28.498628560863814","","","","gps","","0","0","grcaMigration-Ryder","285.9337966030218","0.0","3.733406352119106","101038.69910430093","289.48134680324813","0.30092436","300.6712587668817","-3.5243060248136024","-3.579305870141379","3.6385387827409463"
"3959675081","true","2016-11-18 00:00:00.000","-94.20515360030532","30.557210141032385","","","","gps","","0","0","grcaMigration-Ryder","284.00425505083496","0.0","7.394543115685994","101098.7955526201","292.11290117007604","0.27684596","292.776906959303","-1.7804641915964323","-1.3664202087679582","5.679076422948225"
"3959675146","true","2016-11-19 00:00:00.000","-83.51177198922497","29.78408741854995","","","","gps","","0","0","grcaMigration-Ryder","281.6068275949117","0.0","0.5325433064272017","102042.47570528366","288.06223645268966","0.40501451","294.80446071066916","-0.40815966296985096","-0.575275819104416","0.37265295356979483"
"3959675143","true","2016-11-20 00:00:00.000","-95.6862931040645","30.26699332863947","","","","gps","","0","0","grcaMigration-Ryder","286.0233904775201","0.0","-2.3297138971042353","102285.1957280179","273.6982906963083","0.29648936","294.7261078832657","-0.17227664419550026","-0.1297403402185353","-2.219260792305213"
"3959675126","true","2016-11-21 00:00:00.000","-82.58746602004692","30.81793816754231","","","","gps","","0","0","grcaMigration-Ryder","280.92552068205765","0.0","-2.210479552695593","101673.10922528927","269.98012011799193","0.13664824","293.3083158363178","4.142538713515903","3.615842502728082","-1.6820747221320322"
"3959675096","true","2016-11-22 00:00:00.000","-98.44378439153733","27.10248093739725","","","","gps","","0","0","grcaMigration-Ryder","282.7124877453231","0.0","3.9881376342243375","100314.42130125994","291.0684538907618","0.26757842","302.8413514229384","-2.8646018875154144","-2.04098915683602","2.7612181666249382"
"3959675118","true","2016-11-23 00:00:00.000","-97.77384692317379","27.402079017624338","","","","gps","","0","0","grcaMigration-Ryder","286.15942787861803","0.0","5.580898015345323","100948.75874421252","293.4901419909416","0.27011406","300.5873292935468","-3.2758070188180377","-2.9452472262467237","4.970131408145706"
"3959675101","true","2016-11-24 00:00:00.000","-98.27261887378597","24.202418903762656","","","","gps","","0","0","grcaMigration-Ryder","288.453851209695","0.0078125","2.420561264374297","99797.83421501667","292.548459166094","0.24766871","299.84100589724915","-4.25426492914429","-3.301281849990387","1.98925816044245"
"3959675076","true","2016-11-25 00:00:00.000","-90.16814184890004","30.302857798376525","","","","gps","","0","0","grcaMigration-Ryder","NaN","0.0","-0.15255478055352445","102254.48325481363","288.92147769059756","0.029893637","NaN","-0.7053791403289774","-0.808143639482483","0.06969310929522143"
"3959675082","true","2016-11-26 00:00:00.000","-97.73838965166237","27.286728982437012","","","","gps","","0","0","grcaMigration-Ryder","287.5974803523469","0.125","0.09099980633203958","102172.4820083833","292.8536719127752","0.19666243","301.30126706981673","-5.205620854537029","-4.625140699587574","0.06845264877929857"
"3959675074","true","2016-11-27 00:00:00.000","-93.14779495803579","30.347226643289403","","","","gps","","0","0","grcaMigration-Ryder","282.5280520940735","0.0","-1.6828146678658142","102411.9230697925","283.148032253448","0.24426395","293.61494314078794","-2.1587897660544106","-1.4047084391989062","-1.5059190466423806"
"3959675073","true","2016-11-28 00:00:00.000","-82.71065401314819","29.747336912948867","","","","gps","","0","0","grcaMigration-Ryder","284.17264279033844","0.0","-1.837768194589491","101607.75221483911","288.3050406658132","0.124604106","297.99669653686686","-3.292243414343838","-2.4963322618560593","-1.5203896463771418"
"3959675062","true","2016-11-29 00:00:00.000","-98.58000260964671","25.510620085398386","","","","gps","","0","0","grcaMigration-Ryder","290.94187180325605","0.0","1.2798117326834566","98185.59359916444","287.52606613338463","0.18754128","304.619491096079","-1.805066058904117","-1.6206149126929272","1.1501269744420328"
"3959675083","true","2016-11-30 00:00:00.000","-86.6733710824908","31.13200091439368","","","","gps","","0","0","grcaMigration-Ryder","282.8760496625422","0.0","5.825339870553633","100403.57887261186","293.8144903866241","0.14587772","289.51915918679987","-0.3617822197708616","-0.3223004925654619","4.930704058635997"
"3959675069","true","2016-12-01 00:00:00.000","-95.48041100267218","30.296862466808093","","","","gps","","0","0","grcaMigration-Ryder","283.2354297088569","0.0","-3.5346003333825076","100798.63861459307","275.96422836372705","0.360151","291.7780670994863","-2.7302033669437478","-2.369607433326806","-2.9958809663293375"
"3959675088","true","2016-12-02 00:00:00.000","-98.94155272553806","29.81285352471857","","","","gps","","0","0","grcaMigration-Ryder","282.0720228275661","0.0","6.346770523171133","95850.29786675062","277.5506855857167","0.20539582","290.678832290211","-1.5478980895302692","-0.9576902978935472","3.8101905575529873"
"3959675139","true","2016-12-03 00:00:00.000","-90.69380358821498","30.707066830359953","","","","gps","","0","0","grcaMigration-Ryder","281.287346478386","0.0","0.18391653766559346","101635.74494124357","283.9692413490404","0.23622394","286.79804964640385","-5.70861988121577","-4.894296935575359","0.10873573800549405"
"3959675137","true","2016-12-04 00:00:00.000","-80.68996941809824","27.42627071599242","","","","gps","","0","0","grcaMigration-Ryder","288.2391517060531","0.0","-2.6633158905428838","101840.72759723355","291.7088151666539","0.16624469","297.4372222048227","-4.53796407709599","-4.1877142481669924","-2.7314342561806773"
"3959675100","true","2016-12-05 00:00:00.000","-98.684303590531","23.079309804670782","","","","gps","","0","0","grcaMigration-Ryder","NaN","0.0078125","-1.4106441505964802","96548.64978871445","291.295763479755","0.23817655","300.5047700493651","-3.684279382720158","-2.405945371185254","-0.9252824501894575"
"3959675078","true","2016-12-06 00:00:00.000","-93.40507123951218","30.744529929799924","","","","gps","","0","0","grcaMigration-Ryder","277.90477386617573","0.2109375","-0.2971732930629699","100241.73081073813","283.0634443428427","0.19069058","284.6541592289669","-1.4750016932561267","-1.433432325575781","-0.3882645566878018"
"3959675142","true","2016-12-07 00:00:00.000","-81.96553133633056","30.55528930955537","","","","gps","","0","0","grcaMigration-Ryder","284.81333375408445","0.0","0.8845540865025032","100979.19173225336","289.83106841124066","0.2846315","290.29344028887965","6.607236416460826","5.909386892639652","0.9692169144924939"
"3959675106","true","2016-12-08 00:00:00.000","-95.46995341738987","29.858803842282924","","","","gps","","0","0","grcaMigration-Ryder","281.26825806162964","0.0","-0.9077523531168303","101529.42817920426","287.10219932459415","0.20974147","289.4372606627076","-1.3817061373783037","-1.396951640796685","-0.8037357874159794"
"3959675130","true","2016-12-09 00:00:00.000","-93.32872924895575","30.67052738138362","","","","gps","","0","0","grcaMigration-Ryder","277.25698295979174","0.234375","-6.073146608763181","102785.14041685642","274.8671486292598","0.356982","283.8265497945244","-3.683397313304975","-3.387438114089677","-5.58644752204737"
"3959675147","true","2016-12-10 00:00:00.000","-81.28202237705707","22.60906733124834","","","","gps","","0","0","grcaMigration-Ryder","292.2358668505283","0.0","-4.831151970079492","101660.25231172545","291.64686893601953","0.18494046","301.94331818645594","-2.461026900573456","-2.105988435146482","-4.310035253373418"
"3959675108","true","2016-12-11 00:00:00.000","-95.74099824807985","30.536725135584412","","","","gps","","0","0","grcaMigration-Ryder","NaN","0.0","2.624194703655362","101694.40905759127","278.05947729840756","0.18253547","286.3676937064034","-4.164172983788092","-3.5016673592093914","2.183673977173001"
"3959675063","true","2016-12-12 00:00:00.000","-81.17865946790829","27.293991568765975","","","","gps","","0","0","grcaMigration-Ryder","287.57799429736303","0.03125","1.5350980596769273","102108.9124216506","290.6026362316273","0.08752251","298.8197809857298","-4.788537897532985","-4.412340867825236","1.418792800327802"
"3959675084","true","2016-12-13 00:00:00.000","-98.4147481319052","29.005021939660345","","","","gps","","0","0","grcaMigration-Ryder","NaN","0.0","1.0095452597212544","99941.84353811429","289.4247432949328","0.22115022","292.1565631256154","0.013970431983498545","0.012753743046037089","0.9052788389295663"
"3959675135","true","2016-12-14 00:00:00.000","-80.85906311659598","25.4256846415608","","","","gps","","0","0","grcaMigration-Ryder","289.8014920371508","0.0","1.0317521867990302","101858.7421875","295.56930690884764","0.19605401","298.4655529097789","3.8394966951632186","0.010901931982066793","1.3105614305452344"
"3959675121","true","2016-12-15 00:00:00.000","-82.04443568244022","28.521895207440036","","","","gps","","0","0","grcaMigration-Ryder","287.3332950593526","0.0","1.7164019096344978","101550.44606564633","292.859276649645","0.15384507","295.26693357086947","3.658847892054128","2.768394539672161","1.3226981647231468"
"3959675119","true","2016-12-16 00:00:00.000","-80.79817787168007","26.708777333497675","","","","gps","","0","0","grcaMigration-Ryder","292.57550483501035","0.0","-3.770870249287956","102062.89756545724","292.59127505480484","0.22539175","297.11453615342555","-1.7361567283766473","-1.4937843715925354","-2.486744783097402"
"3959675145","true","2016-12-17 00:00:00.000","-98.45985896798615","28.483258262828574","","","","gps","","0","0","grcaMigration-Ryder","NaN","0.0078125","3.366529870073074","100111.40982750306","292.61998552510187","0.27500492","NaN","0.9290323369423128","0.7825435372074556","3.0657573577603676"
"3959675104","true","2016-12-18 00:00:00.000","-86.008733209684","31.164529010631547","","","","gps","","0","0","grcaMigration-Ryder","281.9245936091131","0.0","6.629099291568199","100815.03794142512","292.2451001859423","0.13593853","289.5370258390278","-1.4449239730236445","-1.2204087050082202","5.848085744212941"
"3959675115","true","2016-12-19 00:00:00.000","-91.14758009419482","30.742185171183095","","","","gps","","0","0","grcaMigration-Ryder","277.3269040730686","0.0390625","-7.560386580390084","102227.36085135222","273.86950025761735","0.27441287","288.99886803100054","-1.3225714707925253","-1.206029017986455","-7.230032403057713"
"3959675092","true","2016-12-20 00:00:00.000","-98.28789930339799","28.5982111989361","","","","gps","","0","0","grcaMigration-Ryder","NaN","0.0","-3.6280786972449834","102640.29397544877","267.2281312573192","0.24414581","290.30536544929674","-1.390765402478066","-1.169498143938374","-3.1375937340794984"
"3959675116","true","2016-12-21 00:00:00.000","-98.21250451813535","29.936350236834052","","","","gps","","0","0","grcaMigration-Ryder","274.4760248636177","2.4021043E-4","2.786412928987715","98590.8662954489","275.38656201114446","0.22439504","289.57743271879906","1.8822928248069588","1.3175028219121456","1.950214058073793"
"3959675067","true","2016-12-22 00:00:00.000","-94.39513175510214","30.773287858480835","","","","gps","","0","0","grcaMigration-Ryder","272.6252402543892","0.0","4.735259389350587","101193.86057034187","286.66168195406044","0.18090236","287.2666516028886","0.5749672142942267","0.39312331978283793","3.5065875834120246"
"3959675098","true","2016-12-23 00:00:00.000","-81.33311234007861","28.440886882224973","","","","gps","","0","0","grcaMigration-Ryder","289.3081665247731","0.0","-3.227147259817232","102020.67637399487","289.534600049463","0.13472193","298.7858100205272","-1.4224066952145484","-1.0536136535277731","-2.5725449698341163"
"3959675105","true","2016-12-24 00:00:00.000","-94.29414712552138","30.177376722526773","","","","gps","","0","0","grcaMigration-Ryder","NaN","0.0078125","6.2089823282075285","101713.65416816233","292.9155405748695","0.18837577","NaN","-1.7657716650059898","-1.8568464318718338","6.021037735735036"
"3959675085","true","2016-12-25 00:00:00.000","-97.24274033439929","28.827750994896768","","","","gps","","0","0","grcaMigration-Ryder","281.16098746680416","0.0","4.328112172507751","100999.39490226586","293.01099008896256","0.21063066","NaN","-5.042308613206435","-4.544708466070639","3.8455002657705233"
"3959675090","true","2016-12-26 00:00:00.000","-97.04302909331537","29.301254075597004","","","","gps","","0","0","grcaMigration-Ryder","279.82023513327516","0.0078125","7.911577501397865","100365.54924751335","293.4628604051594","0.30097556","291.8557279785046","-3.9518455825103427","-3.5489177987536435","6.9856443239203045"
"3959675066","true","2016-12-27 00:00:00.000","-96.18275813549242","31.13425373389417","","","","gps","","0","0","grcaMigration-Ryder","NaN","0.265625","5.112483076260509","100864.63406371274","292.09747196291954","0.2994324","NaN","-2.226587081370473","-1.6918153410868997","3.8146841315954894"
"3959675077","true","2016-12-28 00:00:00.000","-95.26690351289693","29.37547184544085","","","","gps","","0","0","grcaMigration-Ryder","NaN","0.1796875","1.8230718258688974","102068.65139620204","293.1454908204683","0.13168389","NaN","-1.6456808804638494","-1.4055909346418032","1.384582726590724"
"3959675124","true","2016-12-29 00:00:00.000","-83.5642260812848","22.408298359414953","","","","gps","","0","0","grcaMigration-Ryder","NaN","0.0","-2.3318073259178096","101231.46546161089","294.2730499761889","0.22074151","303.2145098313452","-2.041419565784637","-1.6958378498760545","-1.6034680842198"
"3959675129","true","2016-12-30 00:00:00.000","-98.13486731052426","27.750193095270497","","","","gps","","0","0","grcaMigration-Ryder","NaN","0.0","-7.834837347553315","101924.55164471889","276.7382081712551","0.38996828","NaN","-3.7408593334665774","-3.4977015789364647","-7.390023938046772"
"3959675109","true","2016-12-31 00:00:00.000","-82.05523786331855","22.701500722325978","","","","gps","","0","0","grcaMigration-Ryder","NaN","0.0","-7.531792104348481","101650.91736635393","293.18543403978913","1.2194991","302.5178094868845","-4.620727677642092","-4.366685478300396","-6.6725516897961485"
"3959675132","true","2017-01-01 00:00:00.000","-93.79456881283018","30.010362887259554","","","","gps","","0","0","grcaMigration-Ryder","NaN","3.28125","4.949665000927595","101121.48926910794","291.3457943924749","0.18405935","282.87221648836055","2.1706745751850356","0.3213928241418902","1.8457728246416263"
"3959675148","true","2017-01-02 00:00:00.000","-84.37704752153685","30.324301660354877","","","","gps","","0","0","grcaMigration-Ryder","285.88962393650365","0.078125","4.470968900649139","101867.79994643426","293.1252191247248","0.09932619","290.94500162768213","-0.759005828024864","-0.6844440206830288","3.747538990994524"
"3959675091","true","2017-01-03 00:00:00.000","-98.05073133983521","22.908079706985024","","","","gps","","0","0","grcaMigration-Ryder","NaN","0.0","-3.3869225967026186","98692.64663155086","291.6304593454927","0.348751","301.28271606072656","-2.268167691384231","-2.034546578246879","-3.0384329307663083"
"3959675061","true","2017-01-04 00:00:00.000","-98.79332208994143","29.896241397445472","","","","gps","","0","0","grcaMigration-Ryder","279.365696724004","0.0","-1.76244119855597","96043.8553426852","273.97853825446384","0.30627614","NaN","1.3068790277780753","1.1690937947322364","-1.5837894812230238"
"3959675152","true","2017-01-05 00:00:00.000","-98.97270623138897","22.163833018877618","","","","gps","","0","0","grcaMigration-Ryder","NaN","0.0","0.142276562180021","98052.58596745999","292.05318815182505","0.3922112","297.98940115829936","-4.502326944658736","-2.816541951520519","0.09410434425416175"
"3959675123","true","2017-01-06 00:00:00.000","-98.18530293526288","30.068757658603484","","","","gps","","0","0","grcaMigration-Ryder","NaN","0.0","-7.5935787600108915","97245.33653800271","275.331608471463","0.27331448","NaN","-3.8777722701172634","-2.993572993415669","-5.859507973678948"
"3959675068","true","2017-01-07 00:00:00.000","-81.25317343564494","29.181029248224753","","","","gps","","0","0","grcaMigration-Ryder","286.78335169194617","0.0","4.097824226741351","101580.74624075853","287.7597788427364","0.26943997","295.2128776208666","1.3148424853432945","0.5181976229560773","3.3480908890295926"
"3959675089","true","2017-01-08 00:00:00.000","-91.32169320475394","30.135787838531165","","","","gps","","0","0","grcaMigration-Ryder","286.2428122988383","0.0","-5.709329490536245","103719.9215251343","267.2982284272678","0.3067534","NaN","-0.3057151285406504","1.7871951214854254","-3.7997480291303445"
"3959675087","true","2017-01-09 00:00:00.000","-83.07587205098066","30.210541784671108","","","","gps","","0","0","grcaMigration-Ryder","278.0574577936798","0.0","-3.6935471911474758","103445.96875","268.7869073496802","0.14357972","292.7047921347981","-2.526704668866763","-1.9327700624342967","-2.8353588159140135"
"3959675060","true","2017-01-10 00:00:00.000","-92.03415476329842","29.823166763402696","","","","gps","","0","0","grcaMigration-Ryder","286.17421547985396","0.015625","5.956848346842508","102747.31578557892","287.80758060695126","0.18396756","291.1831026508724","-3.6681970084255924","-3.407908751476281","3.4896324231233184"
"3959675151","true","2017-01-11 00:00:00.000","-80.98411753092363","26.41380604262783","","","","gps","","0","0","grcaMigration-Ryder","289.07085336922535","0.1484375","-2.617246087375415","102673.95119752707","290.0498595029082","0.12812209","296.654256723251","-2.6787353146681823","-1.5744985360295092","-2.377376506883345"
"3959675093","true","2017-01-12 00:00:00.000","-81.20889298183093","22.164034422932325","","","","gps","","0","0","grcaMigration-Ryder","NaN","0.0","-2.5934016620683567","102170.29330813314","291.2650095237899","1.1271998","NaN","-4.911646495845419","-6.65838344591359","-3.1126981414365407"
"3959675133","true","2017-01-13 00:00:00.000","-95.12497862260382","30.31619352456243","","","","gps","","0","0","grcaMigration-Ryder","277.5546424951628","0.03125","5.6006299171870095","101504.77692352663","292.04401728881254","0.35497105","289.3329805522235","-2.3019547752404264","-1.893120144446662","4.475877663839609"
"3959675117","true","2017-01-14 00:00:00.000","-94.35524226388777","30.45718398027335","","","","gps","","0","0","grcaMigration-Ryder","282.9616133558406","0.0078125","3.235732709853647","102274.17917502708","292.8956625760879","0.37497514","288.06114564633793","-2.8860086733292833","-1.9770940802008141","2.158693288286062"
"3959675136","true","2017-01-15 00:00:00.000","-81.65379080843829","27.95871726870366","","","","gps","","0","0","grcaMigration-Ryder","288.9809189261948","0.0","-0.7771965062609907","102525.94949277003","290.51532985010977","0.21777302","295.77638083859836","-4.918883432041583","-3.95380765737323","-0.6768185659520365"
"3959675080","true","2017-01-16 00:00:00.000","-97.41357825710352","29.464347545353032","","","","gps","","0","0","grcaMigration-Ryder","278.74976233449075","0.046875","7.217681182689242","99910.76321357091","289.88209382080254","0.26680422","295.0484168347128","-7.243044329843434","-5.764141600074576","5.74320349382089"
"3959675103","true","2017-01-17 00:00:00.000","-82.64583732886376","31.110692720808537","","","","gps","","0","0","grcaMigration-Ryder","281.0938612584087","0.0","1.6824131067184402","101752.06383638337","290.4065910445258","0.24355543","293.3472889410116","-5.254834373724155","-4.32937756206111","1.3447178413324474"
"3959675111","true","2017-01-18 00:00:00.000","-81.96362337257717","27.070769651870258","","","","gps","","0","0","grcaMigration-Ryder","287.7516116299736","0.0","1.3737218425115398","102352.12278887312","292.67267492571233","0.2091744","298.58779529642095","2.871061581338627","0.4840117726510412","0.42386075121945266"
"3959675140","true","2017-01-19 00:00:00.000","-98.48482278002444","22.038634220776565","","","","gps","","0","0","grcaMigration-Ryder","290.6911393045147","0.0","0.45127027991180413","99471.89887972978","292.9201729821746","0.4555843","303.70110879874653","-5.653154450699316","-4.422747778070773","0.34363493882332724"
"3959675079","true","2017-01-20 00:00:00.000","-92.69625884076056","29.974607359267594","","","","gps","","0","0","grcaMigration-Ryder","285.86195834376616","0.140625","4.265759593369332","100923.265625","290.15442929827304","0.23985451","292.5139178728402","-0.012190351307932907","0.8811198359264909","-0.8922882597390854"
"3959675131","true","2017-01-21 00:00:00.000","-96.50864443569056","28.787070611808225","","","","gps","","0","0","grcaMigration-Ryder","283.6561753194869","7.8046875","1.000169941733534","100345.96025905882","292.6273579931832","0.22800076","295.6249527766271","-0.8904953221941116","-0.8948887137144521","0.8164742945351637"
"3959675075","true","2017-01-22 00:00:00.000","-88.66655083645097","30.69253901638271","","","","gps","","0","0","grcaMigration-Ryder","285.00271470401765","0.5390625","5.1350542095042995","99730.50454331271","293.48445217387996","0.29124466","291.6864857765371","-2.4685019008978037","-2.2503827497250675","4.782788597600728"
"3959675107","true","2017-01-23 00:00:00.000","-82.81424866403943","30.101123806934368","","","","gps","","0","0","grcaMigration-Ryder","283.75267653803905","2.0703125","7.301977172291809","99457.33324991759","292.65896247256796","0.40099198","294.92037194005127","8.057326825132092","7.470435755530182","6.769708403340787"
"3959675070","true","2017-01-24 00:00:00.000","-98.47186181486009","29.6938014431205","","","","gps","","0","0","grcaMigration-Ryder","282.0923908123768","0.0","3.9025947210571443","97213.80557520069","277.16346759588816","0.3566167","293.91065330171676","1.1259899671403248","0.9050591007334632","3.2153420714698564"
"3959675141","true","2017-01-25 00:00:00.000","-81.36271491154193","22.374588374197227","","","","gps","","0","0","grcaMigration-Ryder","290.58363330083205","0.0","-2.138238444402412","101409.26221262885","288.96618674847684","0.31924123","297.70703604452217","2.001440339617785","1.469466031305461","-1.8804183450081562"
"3959675071","true","2017-01-26 00:00:00.000","-93.49529449488364","30.36296304293201","","","","gps","","0","0","grcaMigration-Ryder","283.2842488679672","0.8125","-6.234669344393346","101082.49200324203","289.35144654980684","0.48369583","291.0994038623496","1.6572175760850225","1.5525331333579775","-4.947102374905404"
"3959675144","true","2017-01-27 00:00:00.000","-80.54219688307401","25.26616469014275","","","","gps","","0","0","grcaMigration-Ryder","292.1406356628182","0.0","2.3796761680804943","101905.15625","294.7452357108825","0.17483401","294.78625694182153","3.754541389605135","0.04820337037375903","1.64729218278124"
"3959675072","true","2017-01-28 00:00:00.000","-80.874376650897","22.77077348837043","","","","gps","","0","0","grcaMigration-Ryder","288.3967824557285","0.0","0.5599481444282279","101363.88935178019","291.8328500743503","0.2997718","300.75539579070056","2.3713195791244575","2.2731071792753808","0.6909286990850185"
"3959675094","true","2017-01-29 00:00:00.000","-98.69656248029929","29.55656510883648","","","","gps","","0","0","grcaMigration-Ryder","280.60787584874447","0.0","-0.49014010247288636","98816.13806501626","272.39260810179945","0.33479983","294.5371516278741","3.3677760581933436","2.6975430087313135","-0.36592390103644806"
"3959675128","true","2017-01-30 00:00:00.000","-89.46071520895117","31.22428183035872","","","","gps","","0","0","grcaMigration-Ryder","280.4495844647797","0.0","-2.1894191867839434","101082.37036215802","275.851384903816","0.4336148","291.47528431715625","6.1406077059238635","3.7253447002582534","-1.315748678871813"
"3959675086","true","2017-01-31 00:00:00.000","-82.26283242661171","29.625686496860823","","","","gps","","0","0","grcaMigration-Ryder","282.3754091453447","0.0","-0.07794748520678435","102116.71419047652","273.8578009958215","0.18533301","292.8855358977098","0.9640724922554772","0.8829003262594591","0.02954718640664783"
"3959675064","true","2017-02-01 00:00:00.000","-98.3867363515728","28.98724263625801","","","","gps","","0","0","grcaMigration-Ryder","283.52323135329885","0.0","4.250591534978584","100090.96151905415","280.74887650989854","0.44258034","298.1833473410803","-1.0127659730666392","-0.7723425960872145","3.2332762622300253"
